;0_0;0_1;0_2;0_3;0_4;0_5;0_6;0_7;0_8;0_9;0_10;0_11;0_12;0_13;0_14;0_15;0_16;0_17;0_18;0_19;0_20;0_21;0_22;1_0;1_1;1_2;1_3;1_4;1_5;1_6;1_7;1_8;1_9;1_10;1_11;1_12;1_13;1_14;1_15;1_16;1_17;1_18;1_19;1_20;1_21;1_22;2_0;2_1;2_2;2_3;2_4;2_5;2_6;2_7;2_8;2_9;2_10;2_11;2_12;2_13;2_14;2_15;2_16;2_17;2_18;2_19;2_20;2_21;2_22;3_0;3_1;3_2;3_3;3_4;3_5;3_6;3_7;3_8;3_9;3_10;3_11;3_12;3_13;3_14;3_15;3_16;3_17;3_18;3_19;3_20;3_21;3_22;4_0;4_1;4_2;4_3;4_4;4_5;4_6;4_7;4_8;4_9;4_10;4_11;4_12;4_13;4_14;4_15;4_16;4_17;4_18;4_19;4_20;4_21;4_22;5_0;5_1;5_2;5_3;5_4;5_5;5_6;5_7;5_8;5_9;5_10;5_11;5_12;5_13;5_14;5_15;5_16;5_17;5_18;5_19;5_20;5_21;5_22;6_0;6_1;6_2;6_3;6_4;6_5;6_6;6_7;6_8;6_9;6_10;6_11;6_12;6_13;6_14;6_15;6_16;6_17;6_18;6_19;6_20;6_21;6_22;7_0;7_1;7_2;7_3;7_4;7_5;7_6;7_7;7_8;7_9;7_10;7_11;7_12;7_13;7_14;7_15;7_16;7_17;7_18;7_19;7_20;7_21;7_22;8_0;8_1;8_2;8_3;8_4;8_5;8_6;8_7;8_8;8_9;8_10;8_11;8_12;8_13;8_14;8_15;8_16;8_17;8_18;8_19;8_20;8_21;8_22;9_0;9_1;9_2;9_3;9_4;9_5;9_6;9_7;9_8;9_9;9_10;9_11;9_12;9_13;9_14;9_15;9_16;9_17;9_18;9_19;9_20;9_21;9_22;10_0;10_1;10_2;10_3;10_4;10_5;10_6;10_7;10_8;10_9;10_10;10_11;10_12;10_13;10_14;10_15;10_16;10_17;10_18;10_19;10_20;10_21;10_22;11_0;11_1;11_2;11_3;11_4;11_5;11_6;11_7;11_8;11_9;11_10;11_11;11_12;11_13;11_14;11_15;11_16;11_17;11_18;11_19;11_20;11_21;11_22;12_0;12_1;12_2;12_3;12_4;12_5;12_6;12_7;12_8;12_9;12_10;12_11;12_12;12_13;12_14;12_15;12_16;12_17;12_18;12_19;12_20;12_21;12_22;13_0;13_1;13_2;13_3;13_4;13_5;13_6;13_7;13_8;13_9;13_10;13_11;13_12;13_13;13_14;13_15;13_16;13_17;13_18;13_19;13_20;13_21;13_22;14_0;14_1;14_2;14_3;14_4;14_5;14_6;14_7;14_8;14_9;14_10;14_11;14_12;14_13;14_14;14_15;14_16;14_17;14_18;14_19;14_20;14_21;14_22;15_0;15_1;15_2;15_3;15_4;15_5;15_6;15_7;15_8;15_9;15_10;15_11;15_12;15_13;15_14;15_15;15_16;15_17;15_18;15_19;15_20;15_21;15_22;16_0;16_1;16_2;16_3;16_4;16_5;16_6;16_7;16_8;16_9;16_10;16_11;16_12;16_13;16_14;16_15;16_16;16_17;16_18;16_19;16_20;16_21;16_22;17_0;17_1;17_2;17_3;17_4;17_5;17_6;17_7;17_8;17_9;17_10;17_11;17_12;17_13;17_14;17_15;17_16;17_17;17_18;17_19;17_20;17_21;17_22;18_0;18_1;18_2;18_3;18_4;18_5;18_6;18_7;18_8;18_9;18_10;18_11;18_12;18_13;18_14;18_15;18_16;18_17;18_18;18_19;18_20;18_21;18_22;19_0;19_1;19_2;19_3;19_4;19_5;19_6;19_7;19_8;19_9;19_10;19_11;19_12;19_13;19_14;19_15;19_16;19_17;19_18;19_19;19_20;19_21;19_22;20_0;20_1;20_2;20_3;20_4;20_5;20_6;20_7;20_8;20_9;20_10;20_11;20_12;20_13;20_14;20_15;20_16;20_17;20_18;20_19;20_20;20_21;20_22;21_0;21_1;21_2;21_3;21_4;21_5;21_6;21_7;21_8;21_9;21_10;21_11;21_12;21_13;21_14;21_15;21_16;21_17;21_18;21_19;21_20;21_21;21_22;22_0;22_1;22_2;22_3;22_4;22_5;22_6;22_7;22_8;22_9;22_10;22_11;22_12;22_13;22_14;22_15;22_16;22_17;22_18;22_19;22_20;22_21;22_22
205;1587;883;23;949;677;86;37;358;13;339;738;903;37;2;0;22;0;35;0;0;7;15;0;790;427;4;350;249;41;12;146;0;148;279;397;11;3;0;7;0;16;0;0;0;8;0;84;27;1;52;49;2;2;16;1;13;31;40;3;0;0;2;0;4;0;0;3;0;0;1241;527;31;804;757;70;32;333;26;344;606;681;33;5;0;9;0;33;0;0;6;23;0;1006;491;29;680;559;42;28;266;30;283;499;623;26;7;0;3;0;29;0;0;5;40;0;111;56;1;62;25;6;1;23;0;18;58;50;4;0;0;0;0;2;0;0;0;0;0;40;17;1;27;21;0;0;6;0;11;18;23;1;0;0;2;0;0;0;0;1;0;0;437;180;6;319;241;40;12;131;7;138;254;244;23;0;0;4;0;12;0;0;0;11;0;15;5;1;20;26;0;1;3;7;9;12;17;0;0;0;0;0;0;0;0;0;0;0;529;238;24;409;402;29;18;178;23;157;282;353;21;3;0;4;0;20;0;0;3;15;0;968;462;21;586;385;49;20;179;13;200;386;489;19;2;0;13;0;18;0;0;6;11;0;865;417;24;629;550;45;20;283;38;291;429;501;26;2;0;3;0;19;0;0;1;25;0;52;15;5;39;42;2;2;19;3;22;28;37;8;0;0;2;0;1;0;0;1;16;0;1;1;0;3;5;0;0;2;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;654;0;0;0;0;0;0;33;6;0;20;13;5;0;15;0;7;24;20;4;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;9;0;12;5;1;1;2;0;0;11;8;0;0;0;2;0;0;0;0;0;0;0;62;12;7;46;30;0;3;16;0;18;28;35;0;0;0;1;0;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
206;2178;886;144;1054;1034;141;17;533;26;515;937;854;111;0;0;0;118;17;0;0;11;83;0;1133;462;68;453;389;59;7;210;13;237;429;405;54;0;0;0;10;8;0;0;5;50;0;208;84;17;67;73;11;3;39;1;40;74;48;6;0;0;0;10;1;0;0;1;7;0;1391;630;85;773;763;102;9;409;18;445;556;685;67;0;0;0;48;8;0;0;6;39;0;1158;439;53;639;567;86;8;344;13;325;500;554;48;0;0;0;62;6;0;0;3;25;0;112;46;7;64;54;8;1;35;3;26;41;56;5;0;0;0;10;2;0;0;1;2;0;45;8;3;19;19;1;1;8;0;6;21;13;0;0;0;0;0;2;0;0;0;2;0;824;350;56;447;491;69;8;315;9;286;353;390;45;0;0;0;10;1;0;0;7;25;0;46;16;3;21;36;2;0;12;0;14;27;23;2;0;0;0;14;0;0;0;0;0;0;797;384;40;478;466;44;12;241;10;261;365;417;34;0;0;0;10;2;0;0;1;13;0;1252;476;84;613;482;76;6;253;10;256;402;416;49;0;0;0;58;10;0;0;7;23;0;1109;497;59;672;666;84;9;366;19;397;500;508;66;0;0;0;66;6;0;0;8;40;0;181;77;15;124;129;21;0;65;6;63;89;95;11;0;0;0;10;1;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;952;0;0;0;0;0;0;9;0;0;5;9;1;0;0;0;3;3;7;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;8;2;11;17;5;0;9;0;10;9;8;2;0;0;0;10;1;0;0;0;0;0;66;20;4;40;38;4;2;14;2;18;40;27;8;0;0;0;0;4;0;0;4;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
207;666;190;18;214;251;34;8;172;5;76;265;189;26;0;0;6;0;5;0;0;18;28;0;256;73;5;86;87;15;0;50;2;25;86;70;4;0;0;0;0;4;0;0;7;12;0;11;8;0;1;9;1;0;2;0;2;3;4;0;0;0;0;0;0;0;0;0;0;0;238;66;4;81;87;9;1;62;3;42;93;69;7;0;0;2;0;0;0;0;7;8;0;215;73;4;67;71;13;1;53;0;29;95;71;5;0;0;2;0;2;0;0;5;4;0;62;19;2;18;19;2;0;16;1;6;21;17;2;0;0;0;0;0;0;0;1;4;0;19;4;0;5;8;0;0;2;0;3;11;3;1;0;0;0;0;0;0;0;1;2;0;119;28;3;41;57;9;0;48;0;18;42;36;1;0;0;0;0;1;0;0;2;2;0;6;0;0;2;5;1;0;6;0;2;1;4;0;0;0;0;0;0;0;0;0;0;0;72;21;0;29;31;7;0;18;0;14;27;20;3;0;0;0;0;1;0;0;0;0;0;307;82;5;111;82;10;2;67;4;32;94;71;8;0;0;2;0;3;0;0;11;14;0;166;43;4;62;77;8;0;38;1;30;55;49;2;0;0;2;0;1;0;0;3;2;0;29;6;1;9;8;0;1;11;0;4;15;7;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4202;0;0;0;0;0;0;5;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;2;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;24;8;0;14;12;2;0;10;2;4;18;6;2;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
209;1382;577;43;373;326;156;24;206;5;184;503;437;28;0;0;5;90;23;0;0;6;6;0;600;216;12;140;118;67;9;87;2;67;188;167;6;0;0;2;11;7;0;0;1;0;0;42;16;7;5;8;5;0;2;0;4;10;7;2;0;0;0;8;1;0;0;0;2;0;501;238;11;194;174;26;6;114;3;120;198;174;15;0;0;3;84;5;0;0;6;0;0;466;173;17;176;152;43;4;81;2;87;192;166;11;0;0;3;38;4;0;0;2;2;0;170;71;0;43;22;20;5;18;0;17;51;48;1;0;0;1;11;0;0;0;3;0;0;69;31;1;14;11;6;1;13;0;6;24;17;1;0;0;0;0;0;0;0;0;0;0;294;142;3;143;135;31;9;85;4;72;133;139;9;0;0;1;30;0;0;0;0;0;0;8;8;0;11;12;2;0;6;0;3;6;5;1;0;0;0;0;0;0;0;0;0;0;362;142;10;141;176;27;7;73;2;83;141;145;13;0;0;0;0;4;0;0;4;0;0;632;254;22;184;136;54;9;100;1;86;173;180;13;0;0;2;11;9;0;0;6;2;0;554;253;11;228;196;50;12;102;5;121;219;181;16;0;0;0;27;4;0;0;0;2;0;50;25;1;24;26;1;2;12;0;24;19;17;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;254;0;0;0;0;0;0;15;4;2;3;5;0;0;0;0;2;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;4;0;3;2;0;0;0;0;0;2;2;0;0;0;1;0;0;0;0;1;0;0;24;12;0;0;4;10;0;0;0;0;4;6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
298;3992;1779;89;2653;1958;265;71;920;104;1007;1795;1847;215;16;0;36;0;69;0;0;0;17;0;1869;815;30;1105;736;109;36;403;54;453;684;774;105;4;0;6;0;31;0;0;0;6;0;102;31;8;59;35;7;0;27;3;21;40;45;6;1;0;0;0;2;0;0;0;1;0;3683;1656;67;2514;2028;217;60;975;144;1042;1548;1689;200;4;0;12;0;55;0;0;0;24;0;2626;1117;58;1965;1232;148;47;643;80;651;1220;1242;130;18;0;18;0;46;0;0;0;22;0;277;113;5;167;119;20;1;62;7;69;136;123;15;0;0;6;0;4;0;0;0;2;0;104;53;3;67;54;4;7;24;2;19;58;41;2;0;0;6;0;2;0;0;0;4;0;1021;509;30;703;623;76;24;377;42;306;454;542;57;7;0;12;0;27;0;0;0;5;0;165;79;4;118;113;5;5;55;6;47;74;85;12;0;0;0;0;3;0;0;0;2;0;1291;591;25;969;828;77;33;373;67;407;565;606;75;5;0;0;0;33;0;0;0;4;0;2217;981;38;1425;867;143;26;456;54;484;793;861;112;9;0;18;0;37;0;0;0;9;0;2158;1002;45;1678;1322;126;53;633;86;743;950;1007;135;5;0;6;0;52;0;0;0;22;0;326;173;2;253;197;17;2;99;12;97;134;155;37;0;0;0;0;8;0;0;0;1;0;6;0;1;7;6;0;0;1;0;1;1;2;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;6;6;6;0;0;0;0;0;6;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;34;1;69;49;10;0;38;6;15;38;27;7;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;12;0;7;10;2;1;2;0;2;16;10;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
299;1146;502;52;891;605;103;45;279;32;457;532;529;24;0;0;0;2;0;0;0;0;14;0;608;233;27;359;208;38;17;102;13;180;223;202;5;3;0;0;0;0;0;0;0;7;0;88;33;12;70;40;19;3;18;1;45;38;41;6;0;0;0;0;0;0;0;0;5;0;1452;574;70;1398;1022;94;65;381;49;715;672;693;28;18;0;0;2;0;0;0;0;14;0;901;330;39;843;556;49;50;230;29;397;391;447;14;6;0;0;1;0;0;0;0;11;0;96;41;9;100;54;14;3;30;3;56;50;42;2;0;0;0;0;0;0;0;0;3;0;26;12;1;23;14;1;2;2;0;9;14;11;0;0;0;0;0;0;0;0;0;0;0;451;191;33;437;335;49;16;146;24;221;221;233;13;3;0;0;0;0;0;0;0;6;0;61;21;2;52;71;3;2;20;2;35;22;39;1;0;0;0;0;0;0;0;0;1;0;675;272;69;660;500;56;32;174;17;317;300;330;16;3;0;0;1;0;0;0;0;11;0;732;304;31;571;289;54;18;134;15;240;260;230;10;0;0;0;1;0;0;0;0;6;0;630;276;34;622;441;53;31;191;16;311;311;255;8;3;0;0;1;1;0;0;0;9;0;65;14;1;66;42;6;1;17;1;25;35;32;3;0;0;0;0;0;0;0;0;2;0;4;0;0;3;6;0;0;6;0;0;0;6;0;3;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;8;1;0;6;1;1;0;3;0;1;1;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;5;0;11;6;0;1;3;0;3;5;5;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11;3498;1235;30;1418;626;492;7;672;14;502;1382;998;54;6;0;0;355;53;7;0;0;324;0;1529;582;12;582;272;182;2;280;6;222;572;418;25;2;0;0;141;40;2;0;0;99;0;25;14;0;5;4;3;0;3;0;1;6;5;1;0;0;0;0;1;1;0;0;0;0;1480;598;18;590;310;190;0;316;3;266;606;424;23;6;0;0;284;36;5;0;0;77;0;786;325;10;363;182;86;3;197;3;199;364;261;24;7;0;0;98;28;1;0;0;30;0;360;114;5;131;48;44;0;63;0;44;156;85;4;0;0;0;57;4;1;0;0;23;0;20;6;0;7;6;1;0;3;0;1;6;8;0;0;0;0;3;0;0;0;0;0;0;560;257;5;241;135;62;5;160;1;128;245;224;19;4;0;0;241;18;0;0;0;19;0;72;40;0;39;23;9;0;18;1;17;34;25;1;0;0;0;0;13;0;0;0;2;0;623;278;9;257;141;70;3;138;3;106;254;173;9;5;0;0;140;17;0;0;0;32;0;1292;464;14;515;219;150;3;273;4;218;483;347;22;4;0;0;250;20;2;0;0;83;0;1067;418;12;442;254;126;5;277;3;230;466;343;37;6;0;0;254;36;1;0;0;39;0;112;49;1;56;46;8;0;35;4;38;52;53;5;2;0;0;15;12;0;0;0;6;0;40;12;0;34;22;7;0;14;0;27;23;27;1;10;0;0;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;17;0;0;22;27;0;0;15;0;27;10;25;0;0;0;0;2806;0;0;0;0;0;0;213;91;1;83;45;20;0;40;1;44;89;46;3;0;0;0;0;19;0;0;0;7;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;310;71;0;135;37;65;0;55;0;26;115;97;3;0;0;0;12;0;0;0;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13;1930;529;21;1309;1179;109;66;451;45;414;767;781;10;0;0;0;0;12;13;0;0;65;0;564;151;13;310;278;33;14;103;7;125;186;221;3;0;0;0;0;2;4;0;0;15;0;24;6;2;14;14;0;1;1;0;4;7;11;0;0;0;0;0;0;0;0;0;0;0;1587;417;11;1127;964;91;49;316;39;378;656;636;8;0;0;0;0;9;14;0;0;50;0;1277;309;16;976;754;56;44;264;35;319;540;533;7;0;0;0;0;7;9;0;0;32;0;122;45;1;70;57;9;2;36;2;13;36;53;2;0;0;0;0;0;2;0;0;3;0;34;9;0;28;11;3;0;3;0;4;14;8;0;0;0;0;0;0;0;0;0;0;0;438;116;11;317;327;33;25;143;1;106;167;187;2;0;0;0;0;5;0;0;0;13;0;54;12;0;41;38;0;0;2;7;21;18;22;0;0;0;0;0;0;0;0;0;0;0;602;184;6;449;395;35;11;133;11;196;271;267;2;0;0;0;0;3;8;0;0;20;0;916;263;11;635;464;42;22;160;20;170;319;324;4;0;0;0;0;6;7;0;0;31;0;898;256;17;671;587;40;20;224;22;254;407;376;5;0;0;0;0;6;5;0;0;29;0;24;1;0;22;24;1;1;10;0;4;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;123;0;0;0;0;13;0;14;4;0;7;8;0;0;2;0;6;8;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;20;0;68;52;4;4;48;0;31;38;36;0;0;0;0;0;2;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
24;313;13;2;123;76;41;7;13;0;19;103;58;2;0;0;0;20;0;0;0;0;63;81;43;0;1;13;9;5;1;2;0;2;11;9;0;0;0;0;5;0;0;0;0;11;9;10;0;0;4;2;0;1;0;0;0;3;3;0;0;0;0;0;0;0;0;0;3;0;170;9;1;76;48;19;3;6;0;8;55;31;4;0;0;0;5;1;0;0;0;46;91;121;6;1;52;22;17;2;6;0;5;41;23;1;0;0;0;5;0;0;0;0;29;30;51;1;0;11;5;10;0;1;0;3;10;8;1;0;0;0;0;0;0;0;0;1;11;32;3;0;13;8;5;0;1;0;2;12;6;0;0;0;0;5;0;0;0;0;9;2;42;2;1;16;11;4;1;1;1;3;12;10;0;0;0;0;0;0;0;0;0;6;2;12;1;1;5;3;0;1;0;0;0;4;4;0;0;0;0;0;0;0;0;0;3;0;28;1;0;8;8;7;0;1;0;1;7;5;0;0;0;0;0;0;0;0;0;2;2;163;10;1;73;40;22;2;10;0;11;42;31;1;0;0;0;5;1;0;0;0;40;50;96;2;1;38;21;13;3;2;0;5;28;13;1;0;0;0;0;0;0;0;0;16;19;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;695;0;0;0;0;0;0;6;1;0;4;2;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;3;0;37;16;4;2;4;0;3;21;14;0;0;0;0;5;0;0;0;0;22;28;20;0;0;10;4;6;0;0;0;2;8;2;0;0;0;0;0;0;0;0;0;0;121
26;806;230;68;343;477;25;3;177;11;145;406;278;4;0;0;44;101;42;7;0;9;39;20;335;94;18;100;92;7;1;42;0;27;105;82;1;0;0;4;30;6;0;0;4;14;2;96;17;10;23;37;2;0;16;0;15;30;19;0;0;0;0;17;3;0;0;2;1;0;731;240;59;411;546;17;6;234;15;228;374;264;4;2;0;28;126;33;9;0;6;17;16;609;164;46;359;346;10;7;169;9;163;347;228;4;1;0;36;78;37;9;0;2;14;32;29;6;1;12;10;1;0;6;0;8;13;5;1;0;0;0;1;3;0;0;0;0;0;16;4;0;7;6;0;0;0;0;0;7;4;0;0;0;0;0;1;0;0;0;2;0;213;85;10;145;213;10;2;106;6;71;135;75;1;0;0;4;13;8;0;0;1;0;4;14;6;0;9;14;0;0;3;0;6;4;5;1;0;0;0;0;0;0;0;0;0;0;294;81;10;186;298;8;1;107;11;152;142;109;1;1;0;28;42;12;1;0;0;6;4;628;161;61;292;280;14;0;129;9;109;240;172;1;0;0;22;74;30;0;0;3;20;14;395;124;29;226;280;12;0;143;9;112;212;143;5;0;0;20;21;17;1;0;2;12;28;9;3;1;3;8;0;0;2;0;3;7;5;0;0;0;0;0;2;0;0;0;0;0;4;0;0;7;6;0;0;5;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;6;2;0;0;2;0;2;2;2;0;0;0;248;0;2;0;0;0;0;0;17;3;0;16;19;0;0;7;0;6;5;14;0;0;0;30;7266;0;0;0;0;10;0;59;16;6;40;33;3;0;22;2;15;42;20;0;0;0;0;14;9;0;0;0;4;6;6;2;0;5;0;0;0;0;0;0;6;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;16;0;8;6;1;1;6;0;0;15;5;0;0;0;0;0;0;0;0;1;0;0;20;11;0;7;9;2;0;9;0;2;7;10;0;0;0;0;22;0;0;0;0;8;0;11;0;0;6;5;0;0;9;0;0;7;6;0;0;0;0;0;2;0;0;0;0;102
37;4151;1907;292;1819;1450;164;11;1003;93;990;1815;2497;42;0;0;0;521;105;0;0;67;284;0;2120;936;135;878;674;76;2;520;56;499;950;1209;16;0;0;0;133;59;0;0;30;96;0;187;68;75;37;44;1;0;51;3;33;53;119;8;0;0;0;0;16;0;0;4;11;0;2363;1117;108;1135;898;80;9;614;57;646;1128;1355;20;0;0;0;193;73;0;0;25;152;0;1761;769;131;802;580;70;6;426;32;481;769;1036;17;0;0;0;408;50;0;0;19;120;0;192;86;15;52;25;9;0;34;0;41;60;88;3;0;0;0;0;2;0;0;5;9;0;55;19;8;24;26;0;1;10;3;20;26;34;1;0;0;0;51;6;0;0;0;3;0;1038;459;145;533;403;33;7;352;39;327;478;708;18;0;0;0;257;39;0;0;11;66;0;140;67;17;81;70;4;2;59;6;53;75;100;1;0;0;0;68;8;0;0;0;10;0;1082;544;63;550;464;49;2;325;33;385;508;695;11;0;0;0;462;55;0;0;6;64;0;2048;922;139;973;681;71;6;516;46;521;897;1088;17;0;0;0;253;70;0;0;40;107;0;2732;1308;179;1417;1053;89;7;798;74;876;1285;1850;33;0;0;0;428;98;0;0;20;179;0;38;14;6;23;14;1;2;10;1;11;19;22;0;0;0;0;0;6;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;12;0;47;19;6;3;15;3;18;25;40;3;0;0;0;3695;0;0;0;0;3;0;168;69;30;78;64;9;2;49;4;66;71;124;5;0;0;0;6;18;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;12;5;12;13;2;0;8;0;3;24;25;1;0;0;0;0;1;0;0;3;2;0;317;143;25;117;111;9;1;72;5;69;109;140;4;0;0;0;126;4;0;0;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51
